gene,SRR4457115_adjacent_normal_1,SRR4457116_adjacent_normal_2,SRR4457117_adjacent_normal_4,SRR4457118_adjacent_normal_3,SRR4457119_adjacent_normal_5,SRR4457120_primary_tumor_1,SRR4457121_primary_tumor_2,SRR4457122_primary_tumor_3,SRR4457123_primary_tumor_4,SRR4457124_primary_tumor_5,SRR4457125_liver_metastasis_4,SRR4457126_liver_metastasis_1,SRR4457127_liver_metastasis_5,SRR4457128_liver_metastasis_2,SRR4457129_liver_metastasis_3,SRR4457130_liver_normal_1,SRR4457131_liver_normal_2,SRR4457132_liver_normal_3,SRR4457133_liver_normal_4,SRR4457134_liver_normal_5
LGALSL,730.6449930553986,682.3191198183143,1305.8133862412926,984.2463391150372,764.6085663154142,338.38592047197966,641.4344046975427,548.5647154861015,839.8090268638899,561.4040458040107,411.8476256982481,480.9752643268692,714.2576109189142,556.1144202435524,609.4635711005386,345.63070167700516,542.4451338064325,237.79492175471427,418.5915371100042,251.9596116330291
SLC35C2,1142.4630800502596,1290.9020790474347,1531.4699173607955,1695.1706263329684,1596.6825943645417,2067.2303505197306,1761.3890973616788,2199.464695543325,2920.774016276435,1564.004095197053,2198.972144353146,1950.978183299212,2773.421693233644,2175.335251268945,1192.428726066271,2423.3876784249787,1579.4725954952005,1625.6941285346331,1287.667299871727,1433.3702350678986
MYBL1,77.80894731239309,24.92489935409367,19.25032019028933,43.04284281844185,25.421768189515053,74.70857984446305,129.05353560647774,80.03969158338136,94.36056481616741,64.97732011620494,73.54421887468718,74.1058185036954,103.51559578534989,52.761128201950996,113.05990884183906,59.59150028913882,276.54065645033813,320.1085485159615,115.61099596371542,253.35938725321256
PCOLCE,987.794075026844,1007.3813488946192,696.2199135487973,565.2960023488698,940.6054230120567,268.95088744006694,949.3740292634944,1235.7347505434245,550.4366280943099,231.9690328148516,579.5284447325349,730.3698458296902,830.5135877239993,628.2819404278304,708.3909913371479,8030.94785563294,3430.167757893617,3747.556507269007,2762.7041449260273,2295.6320171009315
YAF2,1016.2607630679634,542.1165609515374,798.8882878970071,606.1867030263894,660.9659729273912,982.6375560718786,1205.5644638090268,696.2802438554312,1096.4697631638653,510.7217361133708,974.4609000896048,939.148738344909,771.5893255077234,801.7265687698759,2416.6555514943093,2131.3893270081985,2250.881400819339,2990.7284389919832,3376.638399354033,1402.5751714238618
EMP2,7356.741079426629,6339.232735724489,6708.736586315831,5690.263820598014,7333.202362360111,8576.544966144358,2557.4321932313387,2713.540763436587,8664.816131852598,5235.8724549637955,6002.679144551967,632.0371251228638,1663.4159968891993,3230.557815307965,5859.68308794344,11183.338220928385,6484.08068032836,7163.572017860766,6143.3291303477745,4260.916987838557
PPM1N,102.48007694802992,76.85177300845548,81.27912969233272,50.216649954848826,100.70931244307886,302.3500172528857,56.860221133547114,223.20011555365693,53.47098672916152,92.91756776617306,206.6592550378709,105.45828017833576,167.21750088402675,52.761128201950996,464.6055628969324,121.16938392124894,135.61128345160813,187.49214984506318,522.2427748705767,95.18474217247767
GVINP1,81.60450571787567,277.2895053142921,114.43245890894212,96.12901562785349,113.42019653783638,78.2242777194966,93.27631781458292,96.95865077986845,68.56867709974831,113.0605370021966,63.98347042097784,153.19952863744723,214.1976558943009,134.02539462794448,111.29334776618532,75.48256703290917,198.0988356302903,265.2327973417967,193.34942428414482,319.1488414018368
UBR3,674.6605065745302,396.72131471932425,365.75608361549723,812.0749678412697,470.30271150602834,751.4804207884224,1139.1210593383653,909.7194214111148,1034.8208608173024,1109.1628543836184,545.6981040501788,618.4985621269963,802.6440042433284,813.8555637588303,906.2458318103662,814.4171706182306,868.1781185676482,1559.385929199184,1048.4721358088677,1798.711671935791
IGFBP2,1470.778882124503,4901.896872971754,5783.651754949149,2901.087605962981,10753.407944164866,6627.969418907011,5517.996965510633,454.2089815056925,7605.461524183091,8259.26715997081,13825.57770625244,14648.012605581409,1546.363746270381,10667.451092785264,9205.549765231615,29281.27685873984,43418.21258508987,14784.441962172908,52280.08969200566,32082.857214605698
AC133552.5,111.96897296173637,60.235173439059714,70.58450736439421,124.8242441734814,54.75457763895549,19.336338312684553,11.499820004537618,28.632084794055125,27.679099012742444,23.391835241833782,23.53415003989989,18.52645462592385,20.703119157069978,14.554793986745102,98.9274202366092,583.9967028335604,218.04167143199737,155.48129499346703,103.65123776057246,103.58339589357864
TARDBP,1955.661468424904,1829.9030275797104,2282.2324047820794,1902.49365257513,2226.3602372125297,2763.3385297763743,3056.3966056504432,2425.2677278964416,3779.4551561035582,3230.0225829765477,2631.412151336307,3000.5730934525127,2147.5504756391433,3136.558104143569,1867.2550569659986,3507.9529836873053,3947.3519663512207,2958.7175841403878,2926.154173702315,3124.299184249561
STARD7,2503.170768415768,2453.025511432052,3724.936956820985,3897.52941720991,3868.9975663811933,4036.90008500728,4371.848238391718,3189.8745377376863,5968.620259838643,4546.46308853086,4753.162865871032,4399.320417709763,2874.548467577793,3425.228184880681,2739.936228338943,2822.650730362209,3246.693668517912,1977.8135319021908,2240.461370055451,2173.8515381449674
LINC01089,636.7049225197044,570.1570727248927,703.7061491783544,177.19303626925233,373.504440322875,333.99129812818774,175.05281562462818,244.67417914919827,85.55357876665845,205.3283315672076,305.20850832995177,171.01342731622015,320.8983469345846,172.83817859259807,784.3531175902583,196.6519509541581,204.7464475641926,358.9788722643283,225.24211282585938,351.3436806660572
TOR3A,806.5561611650502,1044.7686979257596,1234.1594166441048,1119.1139132794883,1001.2265625409004,1178.6377126049993,1108.4548726595983,1091.9235973732837,1267.576920697182,1130.6053700219659,1273.7858709095815,745.3335207198595,1985.1106176375174,1229.8800918799614,749.0218960771837,1019.0146549442737,811.0086559360878,393.2762167481813,490.350086328862,277.155572796332
LRRC8A,1396.7654932175928,1048.9228478181087,949.6824627209403,1380.2404930447021,876.0732422232878,839.3728676642613,1753.083671802846,1558.4964336764092,983.8661558165719,1466.5381150227454,1139.1999503689042,2028.6467815386616,1133.0976369427146,1981.8777811951247,602.3973267979237,1843.3637422773609,1546.2345358256887,1278.147704431589,1104.284340756868,1667.1327636385424
KITLG,395.68696377155993,451.76380079294785,418.159733022396,705.9026222224464,655.0994110375033,448.25147906677824,1330.7847260806586,599.3215930755628,559.8726845759265,933.0743168687027,164.73905027929925,443.20979912787055,227.73431072776972,447.559915092412,211.98732907844825,7.945533371885175,55.83994024477982,41.156813380623625,51.82561888028623,145.57666449908345
FIP1L1,369.1180549331818,634.5463960563013,715.4702337390868,597.5781344627011,597.4115524536037,849.9199612893618,697.0168680528079,558.9763826839396,782.5636175420816,697.2066448468789,719.9979027831872,884.2819304142884,546.243836221154,648.2947821596047,1508.6431586082902,446.93625216854116,526.4908651650669,706.5252963673723,452.4775186855759,586.5059848568842
ZNF585A,358.6802693181047,255.48021837946015,217.10083325715192,124.10686345984068,215.10726929589657,259.28271828372465,254.27379787810958,186.75928036122315,179.9141435828259,142.30033105448882,186.06687375295851,261.50803260438664,148.90320316815715,153.43178661027127,166.05674111145112,309.87580150352187,218.04167143199737,196.63810837409062,223.24881979200225,274.356021555965
ZNRF2,541.8159623826397,308.4456295069092,794.6104389658318,844.357099955101,887.806366003064,767.3010612260733,699.572383609372,485.4439830992072,709.5914474175787,679.6627684155038,355.2185771647391,458.17347401803977,509.6152407894148,449.9857140902028,551.1670556039654,520.432435858479,817.6562678699902,1394.7586756766896,787.3507483735792,1227.603218900925
DIABLO,88.2467329274702,81.00592290080444,116.57138337452984,105.45496490518258,102.66483307304155,104.59201178224826,168.6640267332184,93.05427558067913,166.7036645085624,156.5953414800539,156.64918620308367,110.44617180839218,136.16282214842178,171.62527909370266,84.7949316313793,15.89106674377035,110.35035810277915,29.724365219339283,147.50368450543004,96.58451779266115
SLC25A14,291.30910762078867,203.55334472509838,254.53201140493667,146.3456655827023,188.70774079140014,209.18402356449653,245.32949343013587,337.72845472987734,274.27470839899325,214.4251563834763,305.20850832995177,180.989210576333,259.5852632771082,215.28966105393798,404.54248632470535,244.32515118546917,114.3389252631206,178.34619131603574,227.23540585971654,130.17913267706498
SSC4D,62.62671369046272,18.693674515570255,23.528169121464728,14.347614272813953,6.844322204869436,50.098694719228156,15.333093339383492,39.043751991893345,20.130253827449046,48.7329900871537,52.95183758977476,32.065017621791284,54.14661933387533,30.32248747238563,28.264977210459765,212.54301769792846,74.45325365970642,112.03799198058651,87.70489348971516,54.59124918715629
RPS9,43093.82124624795,43692.31003025312,51740.58282256653,39000.40249707653,66022.28750880055,40079.834699851286,31812.97428477504,33172.222421512444,40831.703607251955,37539.99692393623,44706.79521173358,55515.94639847512,52255.469026258346,37706.619621660975,24065.86153363084,57722.31356340282,43039.29870485744,32198.347001441216,64231.874723013214,22667.966393251518
EIF4BP7,28.46668804111943,10.385374730872362,23.528169121464728,10.043329990969768,21.51072692958966,29.883431937785215,47.27703779643244,5.205833598919112,22.646535555880174,31.18911365577837,33.83034068235609,12.826007048716512,2.3888214412003816,19.406391982326802,14.132488605229886,3.9727666859425876,10.636179094243776,9.145958529027473,23.91951640628595,11.198204961467958
LRRC37BP1,365.32249652769923,344.7944410649625,274.8517938280199,244.6268233514779,307.01673890414327,205.66832568946296,254.27379787810958,316.25439113433606,244.07932765781968,222.87220799858292,218.4263300578209,205.92866872661514,227.73431072776972,246.21859827577128,365.6781426603232,262.2026012722108,160.87220880043708,73.16766823221978,251.1549222660025,139.9775620183495
RPRD1B,476.34257988806496,568.0799977787183,755.0403363524592,872.3349477870884,704.9651871015518,1155.7856764172811,1572.2809461759489,1373.6893409147808,2642.0958148526875,1042.8859878650892,1185.5328082599572,1661.6804687559393,1788.4309856453524,2354.844377105468,796.7190451198346,881.9542042792546,1680.5162968905163,1456.4938957476252,1219.8953367205836,1422.1720301064306
AL353763.2,104.3778561507712,95.54544752402576,84.48751639071428,59.5425992321779,77.2430648835265,103.71308731348988,129.69241449561872,137.30386117149158,124.55594555734099,76.02346453595977,133.11503616318382,157.47486432035274,242.86351318870547,133.41894487849677,319.7475546933261,71.50980034696659,95.72561184819399,118.89746087735712,115.61099596371542,125.97980581651456
GTF2H3,445.0292230428336,445.5325759544244,500.50832494752257,680.0769165313814,571.9897842640886,936.054559227684,1116.1214193292901,586.9577382781299,778.789194949435,1046.7846270720615,794.2775638466214,723.956842305332,472.9866453576756,801.7265687698759,319.7475546933261,387.3447518794024,404.17480558126346,299.5301418256497,458.4573977871474,328.9472707431213
ABCD1,1058.0119055282719,895.2193018011978,556.1203610528029,733.1630893407928,573.9453048940513,307.62356406543614,310.49514012251575,543.3588818871823,502.62727525411833,355.425941035641,575.1157916000536,507.33983437145315,734.9607300759842,556.7208699930002,445.1733910647413,1191.8300057827764,632.8526561075047,761.4010475415372,1586.661254950301,828.667167148629
CIDECP1,324.5202436687614,265.8655931103325,265.2266337328752,265.4308640470581,245.4178390603184,128.32297243872478,180.80272562689706,186.10855116135826,283.71076488061,106.5628049905761,177.97700967674294,276.4717074945559,250.82625132604008,214.68321130449024,143.09144712795256,254.2570679003256,180.81504460214416,224.07598396117302,255.1415083337168,181.97083062385437
RCAN2,1036.187444696747,1118.5048585149534,872.681181959783,767.5973635955464,811.5410614345191,249.6145491273824,235.10743120388022,561.5792994833993,186.2048479039037,343.73002341472414,105.90367517954952,115.4340634384486,141.73673884455602,245.61214852632358,113.05990884183906,146.99236737987576,260.58638780897246,224.07598396117302,95.6780656251438,652.2954390055087
OR2A7,9.488896013706473,57.119561019798,50.26472494131102,73.89021350499185,31.288330079403142,58.887939406812045,17.888608895947407,58.56562798784,79.26287444558062,39.636165270885016,26.47591879488738,14.963674890169266,39.81369068667304,64.28367344145754,22.965293983498558,5.959150028913883,7.977134320682831,91.45958529027472,21.92622337242879,34.99439050458737
POLR2J,2761.268739988584,3484.2932222076784,4112.0822850923605,3276.277719197066,4835.024757582766,2868.809466027381,2896.6768833651977,3666.8590412386493,4596.617647411568,2859.65185831418,4080.233263167644,4583.872408021851,4116.735617001992,3450.6990743574847,2918.3588969799707,6616.642915437379,4496.444712091556,3162.2151614112486,4763.970350918618,2823.3474259101095
LRRC20,326.41802287150267,308.4456295069092,94.11267648585894,262.5613411924953,160.3526916569411,426.27836734781863,436.99316017242967,353.34595552663467,625.296009515136,513.9706021191811,701.6118480645157,460.31114185949264,213.40138208056743,527.0048322700624,231.4195009106393,1052.7831717747858,438.7423876375557,471.01686424491476,558.1220494800057,389.13762241101165
NECTIN3,763.8561291033711,564.9643853594565,1026.6837434820977,1323.5674166670872,1032.5148926203037,944.8438039152679,873.9863203448591,405.4042915158257,392.53994963525633,838.2074294990438,569.9676962788255,544.3927436233008,503.2450502795471,282.60558324263405,708.3909913371479,770.7167370728621,1019.743670660622,1088.3690649542689,590.0147380217203,982.6424853688134
SERPINB6,5086.997152948041,5736.8810013338925,7816.699459490263,3485.752887580149,6290.909866589994,11456.780450265598,3614.137875870517,3117.643596552684,2708.1482102240047,6539.317496494865,11692.795358886511,4897.397024768255,3178.7250644239753,2148.6514622932455,5368.579108911701,3327.192099476917,2942.2330419451837,1909.2188429344849,3643.739665890893,2666.5725564495583
LINC00324,70.2178305014279,114.239122039596,149.72471259113922,142.7587620144988,194.57430268128826,75.58750431322143,45.99928001815047,81.34114998311112,64.79425450710161,83.17096974874231,76.48598762967465,57.7170317192243,99.53422671668258,84.90296492267977,38.86434366438217,262.2026012722108,167.51982073433945,203.49757727086129,231.22199192743085,205.76701616697372
SOWAHA,595.9026696607665,757.0938178805952,1043.7951392067994,939.0513541556733,782.2082519850784,592.3950919431542,678.4893802677195,549.8661738858312,264.20958148526864,213.1256099811522,710.4371543294782,324.9255119008183,577.2985149567589,81.26426642599348,14.132488605229886,107.26470052044986,85.0894327539502,118.89746087735712,55.81220494800056,33.594614884403875
LINC01176,70.2178305014279,51.92687365436181,72.7234318299819,12.912852845532555,35.19937133932853,78.2242777194966,40.88824890502265,87.84844198176002,15.097690370586786,26.640701247644024,36.772109437343595,42.04080088190412,112.27460773641796,45.48373120857843,217.28701230540943,31.7821334875407,49.19232831087746,118.89746087735712,83.71830742200083,72.78833224954172
EPHX1,2228.941673619651,2673.1954557265467,2612.6962347153794,2719.5902854118845,1924.232299883293,825.310076164127,778.7933658628532,706.6919110532695,510.80519087151947,1350.8784852159008,1773.1511170687077,1466.4401392365878,3233.667957571584,1938.2133992348893,1331.9870510429166,74135.79912637464,49113.88649005741,57006.75951142822,27353.960303621847,80551.4878390794
CDNF,59.78004488635079,18.693674515570255,21.389244655877032,36.58641639567558,11.733123779776175,14.941715968892607,25.555155565639158,16.918959196487116,15.726760802694569,20.792742437185577,52.95183758977476,15.676230837320182,46.98015501027418,27.290238725147066,70.6624430261494,248.29791787141176,329.721551921557,153.19480536121011,79.73172135428649,349.9439050458737
C1S,3971.102981736159,3446.9058731765367,2014.8668465836167,4547.476343768382,3086.7893143961155,807.7315867889592,3858.8284904115117,5873.481757980489,931.0242395195185,1504.2249606901444,4391.3253090075705,4440.648662644518,6814.511297930956,11205.978470294831,4527.696036900525,83207.61185372452,78328.8114171715,56455.71551005432,64764.083963053075,59857.20507028661
CCSAP,346.34470450028635,261.7114432179836,210.6840598603888,192.2580312557069,243.46231843035568,409.5788024414092,532.8249935435764,364.40835192433786,521.4993882173518,478.88284925643035,251.52122855143008,480.26270837971833,458.6537167104734,530.0370810173008,662.4604033701507,323.78048490432093,264.57495496931386,372.6978100578695,43.85244674485758,397.53627613211256
NR1H2,3508.0448562672827,3738.73490311405,3598.7404133513105,3771.987792322788,3212.9203950287097,1308.7185339812406,1405.5335561101535,1283.888711333426,1975.2811568184375,2000.6516863779505,1605.4702980344211,1829.1311163364048,1952.4633912744453,2295.412301659592,1344.3529785724925,3678.781951182837,2546.0353706846035,3050.1771694306617,2667.0260793008833,2501.399033267905
CNIH3,49.34225927127366,73.73616058919376,60.959347269249534,50.216649954848826,53.77681732397414,44.82514790667783,137.35896116531046,121.03563117486937,42.776789383329216,69.52573252433929,35.30122505984984,67.69281497933714,48.572702637741095,34.56763571851962,26.498416134806032,123.15576726422024,89.07799991429161,112.03799198058651,79.73172135428649,39.19371736513786
AC104109.2,9.488896013706473,14.539524623221311,17.111395724701627,15.782375700095349,25.421768189515053,0.8789244687583888,7.666546669691746,19.521875995946672,10.065126913724523,8.447051615106643,16.179728152431178,13.538562995867428,6.370190509867685,6.064497494477125,42.39746581568965,31.7821334875407,34.567582056292274,13.718937793541206,63.7853770834292,33.594614884403875
SCD,804.6583819623088,558.7331605209331,1383.8841292352442,503.60126097576966,782.2082519850784,6845.063762690332,6275.707328031836,11417.694540829343,14080.483481868501,21106.58289334685,15199.3837148316,5590.713961346098,9152.371215052397,10406.677700522749,6315.455845462105,6833.158699821252,890.7799991429163,18269.052161732376,2447.7638455765955,7082.864638128484
RNMT,758.1627914951473,842.2538906737486,822.4164570184719,906.0518413282012,761.6752853704703,719.8391399131204,1393.394857216475,934.4471310059807,1026.0138747677936,1544.5108991621914,797.2193326016089,1080.9473718279417,961.1024931762869,958.190604127386,1194.195287141925,1094.497221977183,884.1323872090138,948.8931973866004,1034.5190845718673,736.2819762165183
ZNF415,333.0602500810972,234.7094689177154,111.22407221056056,364.42940252947443,350.0381927633226,36.91482768785233,42.1660066833046,392.38970751852816,338.43989247398713,24.04160844299583,16.179728152431178,40.61568898760229,302.58404921871505,191.6381208254772,35.3312215130747,51.645966917253645,139.5998506119495,132.61639867089835,115.61099596371542,106.38294713394559
NMNAT1,627.2160265059979,818.3675287927423,1192.4503895651444,659.2728758358012,1282.8215332555287,663.5879739125835,392.91051682170195,309.74709913568717,598.2459809345013,604.2890770807061,539.0791243514569,309.96183701064905,297.8064063363143,451.1986135890982,217.28701230540943,591.9422362054456,365.61865636462977,345.25993447078713,297.00066204471716,181.97083062385437
MSI2,1007.7207566556276,859.9090277162317,1098.3377130792855,1429.02238157227,1270.1106491607711,2149.849250583019,3777.051992601467,1986.676247187506,2175.95462466082,3959.717887881529,1716.5220685351983,2649.9955674542616,3196.2430883261113,2222.6383317258665,2296.529398349856,663.4520365524122,769.7934619458932,781.9794542318489,1321.5532814472988,589.3055360972513
LYZ,307.44023084408974,1172.5088071154898,1569.9705577413745,1646.388737805401,3574.6917115718084,3353.0968483132533,1218.9809204809876,1832.4534268195275,627.8122912435671,45042.27830455326,7451.500256383304,6047.4623234698365,1172.9113276293874,1657.4271652405985,2556.213876470955,216.51578438387105,1047.6636407830117,361.26536189658515,346.83298789114633,1938.6892339541407
MARF1,2202.3727647812725,1905.7162631150784,1560.3453976462295,2124.8816738037467,1339.5316315244468,1916.934266362046,1252.2026227163185,1140.0775581632856,1513.543459651325,1809.618365236308,1167.1467535412853,704.7178317322572,1304.2965068954086,1483.376087149105,1625.2361896014365,1851.3092756492458,1289.6367151770578,1591.39678405078,1359.425849090585,2106.66230837616
DCP1A,2884.6243881667683,2110.308145313264,2464.040984357034,1654.2799256554486,2507.955207927158,2692.145647806945,2618.1256876997313,2033.5287495777786,2718.842407569837,1673.8157661934392,2423.2820119209423,2364.9731885938945,2581.5197041238794,1722.9237381809514,4089.5888901383973,2318.1093612475,1750.9809833898817,3219.3774022176704,3079.6377373093164,1644.7363537156064
SESN2,880.5695500719607,1122.6590084073025,1410.6206850550902,883.8130392053395,1306.287780815081,580.0901493805367,803.0707636502104,354.6474139263645,395.6853017957953,771.9305629805147,519.2221852552914,642.7254643301275,364.693406689925,508.20489003718313,312.6813103907112,1084.5653052623263,1173.9682675271567,793.4119023931332,538.1891191414338,888.8575188165194
ZKSCAN2-DT,297.95133483038325,141.24109633986413,141.16901472878843,17.21713712737674,86.04290771835863,348.9330140970804,114.99820004537621,135.35167357189692,61.6489023465627,71.47505212782544,197.0985065841616,74.1058185036954,196.67963199216481,63.070773942562106,317.98099361767237,67.537033661024,69.13516411258453,123.47044014187088,83.71830742200083,53.191473566972796
WNT11,101.53118734665928,126.70157171664283,129.40493016805604,119.8025791779965,160.3526916569411,1234.0099541367779,200.60797119026736,1765.428319233444,181.80135487914916,62.37822731155674,4267.03557910935,878.581482837081,235.69704886510442,158.28338460585297,49.4637101183046,87.40086709073694,643.4888352017483,274.37875587082414,143.51709843771567,271.556470315598
HIST1H4I,308.3891204454604,223.2855567137558,325.11651876933087,292.6913311654046,254.2176818951505,389.36353965996625,192.9414245205756,109.32250557730137,487.52958488353164,129.3048670312478,480.9791914404541,224.45512335253892,166.42122707029327,692.5656138692877,201.38796262452578,407.2085853091153,478.62805924096983,253.8003491805124,645.8269429697208,169.37285004220288
TBC1D12,322.6224644660201,295.98317982986237,463.07714679973776,431.14580889805933,377.4154815828003,379.69537050362396,357.13329902980723,354.6474139263645,500.1109935256872,467.83670483667566,235.3415003989989,399.7438863516647,315.3244302384504,511.2371387844217,455.7727575186637,194.66556761118682,194.11026846994892,329.254507044989,145.5103914715729,327.5474951229378
INSIG2,381.4536197510002,261.7114432179836,363.6171591499095,466.2974638664534,324.6164245738076,486.04523122338895,518.7696579824749,555.0720074847503,496.33657093304055,560.1044994016867,459.6513679667948,528.7165127859806,540.6699195250197,465.14695782639546,358.6118983577083,568.1056360897901,979.8579990572076,1211.8395050961399,478.390328125719,1238.801423862393
UBE2D2,2973.820010695609,2838.322913947417,3776.27114399509,3919.050838619131,4048.9054643377617,3502.5140080021797,3917.605348212482,2053.7013547735896,5892.5027375536,3382.7192852496287,4069.937072525188,2183.9839780175616,1870.447188459899,2999.5004607683863,1450.3466431117165,2252.5587109294474,2764.0770421166008,1255.2828081090206,1628.5204086613019,1783.3141401137725
PTPMT1,197.36903708509465,131.894259082079,156.14148598790234,206.60564552852088,221.951591500766,149.4171596889261,291.32877344828637,254.43511714717158,702.0426022322855,237.16721842414802,176.5061252992492,242.98157797846284,261.1778109045751,363.86984966862747,120.12615314445401,158.91066743770352,163.53125357399804,98.31905418704531,223.24881979200225,135.778235157799
SPG7,2951.995549864084,2638.923719114668,3157.05251120745,1580.389712150457,2390.623970129396,3435.715748376542,2488.4332732041125,1550.6876832780304,1828.0786757052165,2307.344637326437,2746.141132780819,2330.7705031306505,2340.248738562641,1585.8660948057684,7352.427196870846,3531.789583802961,2734.827549607431,3912.183760791501,2322.1863844435943,3730.4020277890145
CPLX1,140.4356610028558,155.78062096308545,279.12964275919535,285.5175240289976,129.06436157753794,159.96425331402676,107.33165337568444,1572.812476073437,345.98873765928045,174.13921791142926,73.54421887468718,103.32061233688302,1467.5326387107682,470.60500557142495,770.2206289850287,448.9226355115125,410.8224175151658,285.8112040321085,31.8926885417146,218.36499674862517
MARCH7,1804.7880218069715,887.9495394895871,1577.456793370931,2454.8768020784673,1742.3688812967623,2009.2213355816766,2411.767806507195,1993.8342683860199,3272.4243878246853,2168.293172277759,1795.949824919861,2377.08663969546,1558.3078534763824,1969.1423364567227,2639.242247026681,2417.428528396065,2264.1766246871434,2457.9763546761333,2433.8107943395958,1793.1125694550572
RGPD2,36.0578048520846,19.73221198865749,10.694622327938516,17.21713712737674,3.911041259925392,10.547093625100663,3.1943944457048943,10.411667197838224,44.66400067965257,2.5990928046481976,4.41265313248123,5.7004475772073375,24.68448822573728,37.59988446575818,22.965293983498558,137.0604506650193,90.40752230107208,221.78949432891622,61.79208404957204,265.95736783486404
HHIP,102.48007694802992,236.78654386388988,428.85435535033446,200.1492191057546,347.1049118183786,77.3453532507382,121.38698893678598,137.30386117149158,15.097690370586786,148.7980630661093,73.54421887468718,239.41879824270825,449.09843094567185,160.70918360364382,121.89271422010772,367.4809184496894,1641.9601476738828,996.9094796639945,400.6518998052897,996.6402415706483
DUSP10,204.01126429468917,191.0908950480515,40.63956484616636,151.3673305781872,99.73155212809749,250.49347359614083,360.9665723646531,162.68229996622225,264.8386519173765,489.9289936761852,303.737623952458,446.06002291647417,358.3232161800573,552.4757217468662,333.88004329855596,1223.6121392703171,1554.2116701463715,1159.2502435542322,1072.3916522151537,3540.032543444059
POFUT2,421.30698300856733,373.8734903114051,284.47695392316456,327.84298613379883,227.81815339065412,513.291889754899,481.714682412298,480.888878700153,368.6352732151606,361.2738998460995,483.9209601954416,383.3550995671935,576.5022411430256,276.5410857481569,685.4256973536492,250.28430121438305,491.92328310877457,503.0277190965109,199.32930338571626,1167.4128672330348
RNF144B,239.12017954540315,180.7055203171791,149.72471259113922,323.5387018519546,224.88487244571002,158.20640437650997,235.10743120388022,355.94887232609426,144.68619938478997,152.6967022730816,258.140208250152,280.7470431774614,425.21021653366796,334.76026169513733,349.77909297943955,1682.466691496686,1124.775939216279,1598.2562529475506,1431.1843983094427,1115.6211692862455
UBE2G1,1240.198708991436,1505.8793359764927,1283.354679352622,2219.5759280043185,1407.9748535731412,922.8706921963085,1376.7840060988094,1170.6618305569352,2079.077778116222,2109.1638109720125,911.212871857374,1224.171117205276,998.5273624217597,2186.251346759004,531.7348837717743,1430.1960069393313,1691.1524759847605,1042.639272309132,601.9744962248632,1350.7834734770727
BMP4,1312.3143186956054,2435.370374389569,2252.2874622638515,805.6185414185036,2267.4261704417463,956.2698220091271,1914.0811518663727,2146.7556303542688,1426.731740020451,4703.058430010914,991.3760704307829,4306.6881445801455,649.7594320065039,2365.7604725955266,6576.906884658856,202.61110098307202,357.64152204394685,194.3516187418338,275.07443867228847,341.5452513247728
TRIM33,2863.748816936614,2309.707340146013,2328.219280792215,1733.1918041559256,2114.895561304656,3689.724919847716,2520.377217661161,2207.2734459417034,1977.168368114761,2297.598039309007,2689.5120842473098,2840.2480053435565,3420.792303798947,1969.7487862061703,5917.979603440013,3728.441534757119,2615.1705347971883,3834.443113294768,3984.592774680468,2378.218778691758
RECK,223.93794592347282,214.97725692905792,103.73783658100359,269.7351483289023,162.30821228690374,56.251166000536884,183.9971200726019,197.82167675892623,204.44789043502936,116.30940300800684,50.01006883478728,98.33272070682659,183.93925097242942,144.3350403685556,107.76022561487784,154.93790075176094,279.19970122389907,160.05427425798075,67.77196315114352,379.3391930697271
MARCKSL1,3636.1449524523214,4908.128097810279,6307.688249018137,8099.9456377171155,8219.053207733212,11266.932765013788,9020.96991467062,7655.82903641042,9970.137278476248,12840.818001364421,9136.398310802388,10438.944625760938,6134.49346100258,8675.263665849528,5255.5192000698635,4195.241620355373,4293.027786914145,1202.6935465671127,2499.589464456882,2946.527680486257
KAT2A,1601.7256471136527,1537.0354601691095,1224.53425654896,864.4437599370406,1130.2909241184386,2343.2126337098643,2184.326921973007,2704.430554638479,2359.0141204041847,1669.267353785305,2617.438749750116,2488.2453674510034,3155.633123825705,2708.4045810334837,3875.834999984295,2471.06087865629,1514.3259985429574,2816.9552269404608,697.6525618500069,4759.237108623883
KIAA2026,4502.4811585037205,3173.770517754594,2987.0080161932274,2139.2292880765604,2148.1394120140217,1580.306194827583,2432.2119309597065,2040.0360415764274,1173.8454263131225,1673.8157661934392,1299.5263475157226,2504.6341542354744,2907.9919677545977,1303.866961312582,6006.3076572227,3583.4355507202145,2660.374295947724,4289.454550113885,4114.156821881184,2875.139123856899
NCOA1,3649.42940687151,2822.7448518511083,2908.937273199276,3079.715403659515,2913.725738644417,961.5433688216773,1576.1142195107948,1489.519138490731,1874.0008172490845,1673.8157661934392,622.1840916798534,2153.3440722900727,1574.2333297510515,1326.3056020421475,2709.90469005283,2864.3647805646056,2632.4543258253343,3528.0535025723475,4217.808059641756,3005.3182565339634
EIF1,19442.747932084563,16101.484982744512,19542.28337984205,17756.607424034548,17730.705551871764,15419.850879897172,17257.39655347612,14860.052008114608,17617.117451178452,13430.81206801956,20950.541630832133,17899.405392431046,15550.431308400754,19236.58605248144,7274.698509542081,28214.589003564262,31364.76262653811,19801.00021534448,36168.302099338216,14326.703472578069
